GENE.NAME,HV0_LFC_nonDE_log2FoldChange,HV0_LFC_nonDE_padj,HV12_LFC_nonDE_log2FoldChange,HV12_LFC_nonDE_padj,HV24_LFC_nonDE_log2FoldChange,HV24_LFC_nonDE_padj,HV36_LFC_nonDE_log2FoldChange,HV36_LFC_nonDE_padj,KEGG,PathwayID,Pathway_info,Details
MED4_phnC,0.022500926,0.999823315,0.632790406,0.10505741,1.327420563,0.002865339,1.135338099,0.000515353,K02042,9131,Membrane transport,02010 ABC transporters [PATH:ko02010]
MED4_phnC,0.022500926,0.999823315,0.632790406,0.10505741,1.327420563,0.002865339,1.135338099,0.000515353,K02042,9131,Membrane transport,02000 Transporters [BR:ko02000]
MED4_phnD,-0.042382126,0.999823315,-0.04279914,0.915445594,-0.799644373,0.025528512,0.290225052,0.273959089,K02044,9131,Membrane transport,02010 ABC transporters [PATH:ko02010]
MED4_phnD,-0.042382126,0.999823315,-0.04279914,0.915445594,-0.799644373,0.025528512,0.290225052,0.273959089,K02044,9131,Membrane transport,02000 Transporters [BR:ko02000]
MED4_phnE,0.146095507,0.999823315,0.145991591,0.736566143,0.284935634,0.561374317,1.260634435,0.000117432,K02041,9131,Membrane transport,02000 Transporters [BR:ko02000]
MED4_phnE,0.146095507,0.999823315,0.145991591,0.736566143,0.284935634,0.561374317,1.260634435,0.000117432,K02041,9131,Membrane transport,02010 ABC transporters [PATH:ko02010]
MED4_phoA,-0.195309719,0.999823315,0.52223961,0.117914467,2.216225881,1.35E-11,1.348591852,5.82E-06,K01077,9108,Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790]
MED4_phoA,-0.195309719,0.999823315,0.52223961,0.117914467,2.216225881,1.35E-11,1.348591852,5.82E-06,K01077,9141,Transport and catabolism,04147 Exosome [BR:ko04147]
MED4_phoA,-0.195309719,0.999823315,0.52223961,0.117914467,2.216225881,1.35E-11,1.348591852,5.82E-06,K01077,9132,Signal transduction,02020 Two-component system [PATH:ko02020]
MED4_phoA,-0.195309719,0.999823315,0.52223961,0.117914467,2.216225881,1.35E-11,1.348591852,5.82E-06,K01077,9107,Glycan biosynthesis and metabolism,00537 Glycosylphosphatidylinositol (GPI)-anchored proteins [BR:ko00537]
MED4_phoA,-0.195309719,0.999823315,0.52223961,0.117914467,2.216225881,1.35E-11,1.348591852,5.82E-06,K01077,9108,Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:ko00730]
MED4_phoB,-0.203376653,0.999823315,0.123085105,0.790761981,0.30748217,0.636529497,0.586775704,0.087888575,K07657,9132,Signal transduction,02020 Two-component system [PATH:ko02020]
MED4_phoB,-0.203376653,0.999823315,0.123085105,0.790761981,0.30748217,0.636529497,0.586775704,0.087888575,K07657,9132,Signal transduction,02022 Two-component system [BR:ko02022]
MED4_phoH,0.353463296,0.999823315,0.722265258,0.000931826,1.66003297,4.76E-05,1.329012042,1.67E-07,K06217,9193,Cellular processes and signaling,99995 Signal transduction mechanisms
MED4_phoR,0.034942473,0.999823315,0.131708245,0.760424769,1.411001587,0.001981478,1.503973303,1.41E-05,K07636,9132,Signal transduction,02022 Two-component system [BR:ko02022]
MED4_phoR,0.034942473,0.999823315,0.131708245,0.760424769,1.411001587,0.001981478,1.503973303,1.41E-05,K07636,9112,Enzyme families,01001 Protein kinases [BR:ko01001]
MED4_phoR,0.034942473,0.999823315,0.131708245,0.760424769,1.411001587,0.001981478,1.503973303,1.41E-05,K07636,9132,Signal transduction,02020 Two-component system [PATH:ko02020]
MED4_phrB,-0.124292536,0.999823315,0.63797237,0.142446672,0.32441426,0.517063138,0.397141029,0.33430931,K01669,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400]
MED4_pip,0.024730155,0.999823315,0.018336636,0.978806087,-1.472708085,0.005158044,-0.616390977,0.069750774,K01259,9105,Amino acid metabolism,00330 Arginine and proline metabolism [PATH:ko00330]
MED4_pip,0.024730155,0.999823315,0.018336636,0.978806087,-1.472708085,0.005158044,-0.616390977,0.069750774,K01259,9112,Enzyme families,01002 Peptidases [BR:ko01002]
MED4_pipX,0.273621728,0.999823315,-0.088795706,0.868926782,-0.429896957,0.500199323,-0.814249279,0.003731718,K14518,9191,Metabolism,99982 Energy metabolism
MED4_plsC,0.167548654,0.999823315,0.28987881,0.443619811,-0.161688257,0.769944259,0.026129402,0.939759808,K00655,9103,Lipid metabolism,01004 Lipid biosynthesis proteins [BR:ko01004]
MED4_plsC,0.167548654,0.999823315,0.28987881,0.443619811,-0.161688257,0.769944259,0.026129402,0.939759808,K00655,9103,Lipid metabolism,00564 Glycerophospholipid metabolism [PATH:ko00564]
MED4_plsC,0.167548654,0.999823315,0.28987881,0.443619811,-0.161688257,0.769944259,0.026129402,0.939759808,K00655,9103,Lipid metabolism,00561 Glycerolipid metabolism [PATH:ko00561]
MED4_plsX,0.106226083,0.999823315,0.135928571,0.774361606,-1.431747043,3.30E-05,0.262655382,0.347116884,K03621,9103,Lipid metabolism,00561 Glycerolipid metabolism [PATH:ko00561]
MED4_plsX,0.106226083,0.999823315,0.135928571,0.774361606,-1.431747043,3.30E-05,0.262655382,0.347116884,K03621,9103,Lipid metabolism,00564 Glycerophospholipid metabolism [PATH:ko00564]
MED4_plsX,0.106226083,0.999823315,0.135928571,0.774361606,-1.431747043,3.30E-05,0.262655382,0.347116884,K03621,9103,Lipid metabolism,01004 Lipid biosynthesis proteins [BR:ko01004]
MED4_plsY,-0.192699975,0.999823315,0.957444587,0.013429959,0.535338361,0.31558868,0.161026795,0.602873251,K08591,9103,Lipid metabolism,01004 Lipid biosynthesis proteins [BR:ko01004]
MED4_plsY,-0.192699975,0.999823315,0.957444587,0.013429959,0.535338361,0.31558868,0.161026795,0.602873251,K08591,9103,Lipid metabolism,00564 Glycerophospholipid metabolism [PATH:ko00564]
MED4_plsY,-0.192699975,0.999823315,0.957444587,0.013429959,0.535338361,0.31558868,0.161026795,0.602873251,K08591,9103,Lipid metabolism,00561 Glycerolipid metabolism [PATH:ko00561]
MED4_pmbA,0.193747378,0.999823315,-0.179842749,0.694518533,0.030784045,0.94656374,0.826001999,0.000105063,K03592,9112,Enzyme families,01002 Peptidases [BR:ko01002]
MED4_PMM0005,-0.060767499,0.999823315,-0.413127056,0.259991646,-0.372522835,0.366918092,-0.419078912,0.042733091,K02469,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400]
MED4_PMM0005,-0.060767499,0.999823315,-0.413127056,0.259991646,-0.372522835,0.366918092,-0.419078912,0.042733091,K02469,9124,Replication and repair,03032 DNA replication proteins [BR:ko03032]
MED4_PMM0025,-0.381156973,0.999823315,-0.212137918,0.536715766,-1.148817048,0.001386455,-0.581387406,0.004959097,K01802,9192,Genetic information processing,99975 Protein folding and associated processing
MED4_PMM0051,-0.245072606,0.999823315,-0.314149009,0.562298191,-2.01651095,4.57E-09,-1.338338587,1.15E-12,K03496,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036]
MED4_PMM0051,-0.245072606,0.999823315,-0.314149009,0.562298191,-2.01651095,4.57E-09,-1.338338587,1.15E-12,K03496,9142,Cell motility,04812 Cytoskeleton proteins [BR:ko04812]
MED4_PMM0053,0.048305911,0.999823315,-0.213940093,0.609083589,0.200381363,0.796314951,0.413968745,0.236555182,K07444,9192,Genetic information processing,"99976 Replication, recombination and repair proteins"
MED4_PMM0059,0.092033228,0.999823315,0.213566066,0.564584179,0.08260417,0.872862419,0.501595174,0.082814317,K00748,9107,Glycan biosynthesis and metabolism,01005 Lipopolysaccharide biosynthesis proteins [BR:ko01005]
MED4_PMM0059,0.092033228,0.999823315,0.213566066,0.564584179,0.08260417,0.872862419,0.501595174,0.082814317,K00748,9107,Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:ko00540]
MED4_PMM0059,0.092033228,0.999823315,0.213566066,0.564584179,0.08260417,0.872862419,0.501595174,0.082814317,K00748,9107,Glycan biosynthesis and metabolism,01003 Glycosyltransferases [BR:ko01003]
MED4_PMM0061,0.267289547,0.999823315,0.440884899,0.305658327,-0.301083717,0.528829816,-0.384406629,0.186993062,K02221,9131,Membrane transport,02044 Secretion system [BR:ko02044]
MED4_PMM0080,0.099870879,0.999823315,0.09689669,0.836397866,-0.169441409,0.7313692,0.656553322,0.049626031,K03525,9108,Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:ko00770]
MED4_PMM0089,0.359896991,0.999823315,1.248371266,9.74E-05,1.108036517,0.002655312,-0.039027714,0.891844562,K06158,9122,Translation,03012 Translation factors [BR:ko03012]
MED4_PMM0090,-0.236979851,0.999823315,0.013409539,0.983203025,1.591683082,0.000322503,0.151959651,0.644738948,K08372,9132,Signal transduction,02020 Two-component system [PATH:ko02020]
MED4_PMM0090,-0.236979851,0.999823315,0.013409539,0.983203025,1.591683082,0.000322503,0.151959651,0.644738948,K08372,9112,Enzyme families,01002 Peptidases [BR:ko01002]
MED4_PMM0096,0.116214196,0.999823315,0.007523364,0.989467952,-0.113765017,0.814002569,-0.066823811,0.864045123,K01092,9101,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562]
MED4_PMM0096,0.116214196,0.999823315,0.007523364,0.989467952,-0.113765017,0.814002569,-0.066823811,0.864045123,K01092,9110,Biosynthesis of other secondary metabolites,00521 Streptomycin biosynthesis [PATH:ko00521]
MED4_PMM0096,0.116214196,0.999823315,0.007523364,0.989467952,-0.113765017,0.814002569,-0.066823811,0.864045123,K01092,9132,Signal transduction,04070 Phosphatidylinositol signaling system [PATH:ko04070]
MED4_PMM0106,-0.180740447,0.999823315,-0.011868589,0.988419529,-0.833061013,0.018776941,-0.532354677,0.007198649,K01737,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
MED4_PMM0106,-0.180740447,0.999823315,-0.011868589,0.988419529,-0.833061013,0.018776941,-0.532354677,0.007198649,K01737,9108,Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790]
MED4_PMM0116,-0.182827125,0.999823315,-0.269929114,0.490504709,-0.775573263,0.039045987,-0.887096229,0.000130084,K13628,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
MED4_PMM0122,0.200831903,0.999823315,0.852792579,0.006619439,1.616809928,7.92E-05,0.550355137,0.077943292,K03686,9123,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110]
MED4_PMM0122,0.200831903,0.999823315,0.852792579,0.006619439,1.616809928,7.92E-05,0.550355137,0.077943292,K03686,9122,Translation,03029 Mitochondrial biogenesis [BR:ko03029]
MED4_PMM0155,0.213206933,0.999823315,0.323612652,0.514527295,1.165393288,0.023776928,0.281714672,0.605612573,K01768,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230]
MED4_PMM0155,0.213206933,0.999823315,0.323612652,0.514527295,1.165393288,0.023776928,0.281714672,0.605612573,K01768,9143,Cell growth and death,04113 Meiosis - yeast [PATH:ko04113]
MED4_PMM0155,0.213206933,0.999823315,0.323612652,0.514527295,1.165393288,0.023776928,0.281714672,0.605612573,K01768,9145,Cellular community - prokaryotes,02025 Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]
MED4_PMM0170,0.11284685,0.999823315,0.87036387,0.032674193,1.834352251,3.46E-09,0.80031631,0.00046124,K04487,9123,"Folding, sorting and degradation",04122 Sulfur relay system [PATH:ko04122]
MED4_PMM0170,0.11284685,0.999823315,0.87036387,0.032674193,1.834352251,3.46E-09,0.80031631,0.00046124,K04487,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
MED4_PMM0170,0.11284685,0.999823315,0.87036387,0.032674193,1.834352251,3.46E-09,0.80031631,0.00046124,K04487,9108,Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:ko00730]
MED4_PMM0170,0.11284685,0.999823315,0.87036387,0.032674193,1.834352251,3.46E-09,0.80031631,0.00046124,K04487,9122,Translation,03029 Mitochondrial biogenesis [BR:ko03029]
MED4_PMM0170,0.11284685,0.999823315,0.87036387,0.032674193,1.834352251,3.46E-09,0.80031631,0.00046124,K04487,9141,Transport and catabolism,02048 Prokaryotic Defense System [BR:ko02048]
MED4_PMM0192,0.058169501,0.999823315,-0.348294742,0.377911997,-0.647194309,0.293836067,-0.321995537,0.3228324,K02031,9131,Membrane transport,02000 Transporters [BR:ko02000]
MED4_PMM0192,0.058169501,0.999823315,-0.348294742,0.377911997,-0.647194309,0.293836067,-0.321995537,0.3228324,K02031,9145,Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024]
MED4_PMM0245,0.053411628,0.999823315,-0.166431945,0.704764385,-0.503365217,0.229104865,-0.705819138,0.001006582,K00798,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860]
MED4_PMM0267,0.072836566,0.999823315,0.874730516,0.008929085,0.467989834,0.301598976,0.076080726,0.890859536,K06999,9191,Metabolism,99999 Others
MED4_PMM0274,0.158313762,0.999823315,-0.052757683,0.906899784,-1.06771926,0.00943305,0.152746688,0.611423283,K03699,9133,Signaling molecules and interaction,02042 Bacterial toxins [BR:ko02042]
MED4_PMM0280,-0.045222254,0.999823315,0.576709394,0.045025654,-0.332114796,0.42604166,0.989179624,0.000779008,K00464,9191,Metabolism,99987 Metabolism of cofactors and vitamins
MED4_PMM0303,0.298973591,0.999823315,-0.123706798,0.836397866,1.023998685,0.117331861,0.710011499,0.237135757,K00974,9122,Translation,03013 RNA transport [PATH:ko03013]
MED4_PMM0303,0.298973591,0.999823315,-0.123706798,0.836397866,1.023998685,0.117331861,0.710011499,0.237135757,K00970,9122,Translation,03019 Messenger RNA Biogenesis [BR:ko03019]
MED4_PMM0303,0.298973591,0.999823315,-0.123706798,0.836397866,1.023998685,0.117331861,0.710011499,0.237135757,K00970,9123,"Folding, sorting and degradation",03018 RNA degradation [PATH:ko03018]
MED4_PMM0303,0.298973591,0.999823315,-0.123706798,0.836397866,1.023998685,0.117331861,0.710011499,0.237135757,K00974,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
MED4_PMM0331,0.184481071,0.999823315,0.111569885,0.820733555,0.134199325,0.786940618,0.277233339,0.408551856,K00128,9101,Carbohydrate metabolism,00620 Pyruvate metabolism [PATH:ko00620]
MED4_PMM0331,0.184481071,0.999823315,0.111569885,0.820733555,0.134199325,0.786940618,0.277233339,0.408551856,K00128,9105,Amino acid metabolism,00310 Lysine degradation [PATH:ko00310]
MED4_PMM0331,0.184481071,0.999823315,0.111569885,0.820733555,0.134199325,0.786940618,0.277233339,0.408551856,K00128,9105,Amino acid metabolism,00380 Tryptophan metabolism [PATH:ko00380]
MED4_PMM0331,0.184481071,0.999823315,0.111569885,0.820733555,0.134199325,0.786940618,0.277233339,0.408551856,K00128,9101,Carbohydrate metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010]
MED4_PMM0331,0.184481071,0.999823315,0.111569885,0.820733555,0.134199325,0.786940618,0.277233339,0.408551856,K00128,9105,Amino acid metabolism,00330 Arginine and proline metabolism [PATH:ko00330]
MED4_PMM0331,0.184481071,0.999823315,0.111569885,0.820733555,0.134199325,0.786940618,0.277233339,0.408551856,K00128,9109,Metabolism of terpenoids and polyketides,00903 Limonene and pinene degradation [PATH:ko00903]
MED4_PMM0331,0.184481071,0.999823315,0.111569885,0.820733555,0.134199325,0.786940618,0.277233339,0.408551856,K00128,9111,Xenobiotics biodegradation and metabolism,00625 Chloroalkane and chloroalkene degradation [PATH:ko00625]
MED4_PMM0331,0.184481071,0.999823315,0.111569885,0.820733555,0.134199325,0.786940618,0.277233339,0.408551856,K00128,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340]
MED4_PMM0331,0.184481071,0.999823315,0.111569885,0.820733555,0.134199325,0.786940618,0.277233339,0.408551856,K00128,9105,Amino acid metabolism,"00280 Valine, leucine and isoleucine degradation [PATH:ko00280]"
MED4_PMM0331,0.184481071,0.999823315,0.111569885,0.820733555,0.134199325,0.786940618,0.277233339,0.408551856,K00128,9103,Lipid metabolism,00071 Fatty acid degradation [PATH:ko00071]
MED4_PMM0331,0.184481071,0.999823315,0.111569885,0.820733555,0.134199325,0.786940618,0.277233339,0.408551856,K00128,9106,Metabolism of other amino acids,00410 beta-Alanine metabolism [PATH:ko00410]
MED4_PMM0331,0.184481071,0.999823315,0.111569885,0.820733555,0.134199325,0.786940618,0.277233339,0.408551856,K00129,9111,Xenobiotics biodegradation and metabolism,00982 Drug metabolism - cytochrome P450 [PATH:ko00982]
MED4_PMM0331,0.184481071,0.999823315,0.111569885,0.820733555,0.134199325,0.786940618,0.277233339,0.408551856,K00128,9101,Carbohydrate metabolism,00053 Ascorbate and aldarate metabolism [PATH:ko00053]
MED4_PMM0331,0.184481071,0.999823315,0.111569885,0.820733555,0.134199325,0.786940618,0.277233339,0.408551856,K00128,9103,Lipid metabolism,00561 Glycerolipid metabolism [PATH:ko00561]
MED4_PMM0331,0.184481071,0.999823315,0.111569885,0.820733555,0.134199325,0.786940618,0.277233339,0.408551856,K00129,9105,Amino acid metabolism,00350 Tyrosine metabolism [PATH:ko00350]
MED4_PMM0331,0.184481071,0.999823315,0.111569885,0.820733555,0.134199325,0.786940618,0.277233339,0.408551856,K00129,9111,Xenobiotics biodegradation and metabolism,00980 Metabolism of xenobiotics by cytochrome P450 [PATH:ko00980]
MED4_PMM0331,0.184481071,0.999823315,0.111569885,0.820733555,0.134199325,0.786940618,0.277233339,0.408551856,K00129,9105,Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ko00360]
MED4_PMM0331,0.184481071,0.999823315,0.111569885,0.820733555,0.134199325,0.786940618,0.277233339,0.408551856,K00128,9109,Metabolism of terpenoids and polyketides,00981 Insect hormone biosynthesis [PATH:ko00981]
MED4_PMM0339,-0.54694086,0.999823315,-0.11526968,0.809383632,1.884685405,9.43E-07,1.358570176,7.73E-08,K09835,9109,Metabolism of terpenoids and polyketides,00906 Carotenoid biosynthesis [PATH:ko00906]
MED4_PMM0345,-0.086720777,0.999823315,-0.275012164,0.482612063,0.606727382,0.114496571,-0.157232266,0.600438643,K03564,9192,Genetic information processing,99975 Protein folding and associated processing
MED4_PMM0349,-0.187536907,0.999823315,-0.436196435,0.467388297,0.704396428,0.31510104,1.342590549,0.006893545,K15034,9122,Translation,03012 Translation factors [BR:ko03012]
MED4_PMM0357,-0.174342382,0.999823315,0.134923607,0.82220393,0.39366253,0.444593916,0.299968257,0.597221334,K03707,9108,Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:ko00730]
MED4_PMM0357,-0.174342382,0.999823315,0.134923607,0.82220393,0.39366253,0.444593916,0.299968257,0.597221334,K03707,9121,Transcription,03000 Transcription factors [BR:ko03000]
MED4_PMM0384,0.156569408,0.999823315,-0.246826707,0.473847949,0.481307251,0.277198836,0.189948033,0.474267748,K01153,9141,Transport and catabolism,02048 Prokaryotic Defense System [BR:ko02048]
MED4_PMM0394,0.292918571,0.999823315,-0.003383669,0.992763407,0.430148154,0.363846498,-0.009742411,0.980128427,K06997,9191,Metabolism,99985 Amino acid metabolism
MED4_PMM0408,0.358823747,0.999823315,1.513327991,3.17E-05,1.966894808,6.55E-05,1.180818309,6.01E-06,K01739,9105,Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270]
MED4_PMM0408,0.358823747,0.999823315,1.513327991,3.17E-05,1.966894808,6.55E-05,1.180818309,6.01E-06,K01739,9106,Metabolism of other amino acids,00450 Selenocompound metabolism [PATH:ko00450]
MED4_PMM0408,0.358823747,0.999823315,1.513327991,3.17E-05,1.966894808,6.55E-05,1.180818309,6.01E-06,K01739,9102,Energy metabolism,00920 Sulfur metabolism [PATH:ko00920]
MED4_PMM0416,-0.230297116,0.999823315,-0.227877728,0.530476078,-0.391688681,0.307183588,-0.933738557,0.000133456,K07755,9191,Metabolism,99999 Others
MED4_PMM0478,0.01068618,0.999823315,-0.200402608,0.58137453,-0.078157415,0.867079894,1.356967482,6.12E-06,K20024,9103,Lipid metabolism,00561 Glycerolipid metabolism [PATH:ko00561]
MED4_PMM0481,0.002851271,0.999823315,0.383686559,0.27059195,0.050140297,0.940684103,-0.346717444,0.230672664,K09767,9193,Cellular processes and signaling,99995 Signal transduction mechanisms
MED4_PMM0491,-0.365080501,0.999823315,-0.801853986,0.000385721,-1.129711246,0.002865339,-1.269038737,2.03E-07,K01724,9108,Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790]
MED4_PMM0491,-0.365080501,0.999823315,-0.801853986,0.000385721,-1.129711246,0.002865339,-1.269038737,2.03E-07,K01724,9141,Transport and catabolism,04147 Exosome [BR:ko04147]
MED4_PMM0494,-0.171417773,0.999823315,0.259251785,0.529786846,-0.945482407,0.008451713,-0.094502739,0.705475003,K01507,9102,Energy metabolism,00190 Oxidative phosphorylation [PATH:ko00190]
MED4_PMM0505,0.380404305,0.999823315,0.09711639,0.834311292,0.435055966,0.263937454,0.605085128,0.053127887,K00847,9101,Carbohydrate metabolism,00500 Starch and sucrose metabolism [PATH:ko00500]
MED4_PMM0505,0.380404305,0.999823315,0.09711639,0.834311292,0.435055966,0.263937454,0.605085128,0.053127887,K00847,9101,Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]
MED4_PMM0505,0.380404305,0.999823315,0.09711639,0.834311292,0.435055966,0.263937454,0.605085128,0.053127887,K00847,9101,Carbohydrate metabolism,00051 Fructose and mannose metabolism [PATH:ko00051]
MED4_PMM0531,-0.292339202,0.999823315,-0.209779924,0.475710376,-0.397495806,0.273710429,-0.104931199,0.678661235,K01470,9105,Amino acid metabolism,00330 Arginine and proline metabolism [PATH:ko00330]
MED4_PMM0535,0.312198579,0.999823315,0.536496262,0.140229186,0.860262771,0.011259646,1.778836795,4.41E-10,K05886,9191,Metabolism,99985 Amino acid metabolism
MED4_PMM0556,0.02177952,0.999823315,0.197735808,0.698150196,1.124932006,0.004387477,1.49467747,1.58E-06,K01724,9108,Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790]
MED4_PMM0556,0.02177952,0.999823315,0.197735808,0.698150196,1.124932006,0.004387477,1.49467747,1.58E-06,K01724,9141,Transport and catabolism,04147 Exosome [BR:ko04147]
MED4_PMM0561,0.01100229,0.999823315,0.579486721,0.058909939,1.13165103,0.000197717,1.416284162,1.01E-14,K18890,9131,Membrane transport,02010 ABC transporters [PATH:ko02010]
MED4_PMM0561,0.01100229,0.999823315,0.579486721,0.058909939,1.13165103,0.000197717,1.416284162,1.01E-14,K18890,9131,Membrane transport,02000 Transporters [BR:ko02000]
MED4_PMM0566,0.066428131,0.999823315,0.210107893,0.683274039,1.348210789,0.002493099,1.105379526,0.000728301,K00799,9131,Membrane transport,02000 Transporters [BR:ko02000]
MED4_PMM0566,0.066428131,0.999823315,0.210107893,0.683274039,1.348210789,0.002493099,1.105379526,0.000728301,K00799,9111,Xenobiotics biodegradation and metabolism,00982 Drug metabolism - cytochrome P450 [PATH:ko00982]
MED4_PMM0566,0.066428131,0.999823315,0.210107893,0.683274039,1.348210789,0.002493099,1.105379526,0.000728301,K00799,9111,Xenobiotics biodegradation and metabolism,00980 Metabolism of xenobiotics by cytochrome P450 [PATH:ko00980]
MED4_PMM0566,0.066428131,0.999823315,0.210107893,0.683274039,1.348210789,0.002493099,1.105379526,0.000728301,K00799,9111,Xenobiotics biodegradation and metabolism,00983 Drug metabolism - other enzymes [PATH:ko00983]
MED4_PMM0566,0.066428131,0.999823315,0.210107893,0.683274039,1.348210789,0.002493099,1.105379526,0.000728301,K00799,9106,Metabolism of other amino acids,00480 Glutathione metabolism [PATH:ko00480]
MED4_PMM0589,0.075492004,0.999823315,-0.035515229,0.951292142,1.363198406,0.001433086,0.892215584,0.000701237,K09800,9131,Membrane transport,02000 Transporters [BR:ko02000]
MED4_PMM0592,0.280176801,0.999823315,0.047251342,0.932153545,0.734830269,0.15884501,1.361178154,0.000268447,K01046,9103,Lipid metabolism,00561 Glycerolipid metabolism [PATH:ko00561]
MED4_PMM0615,0.100493235,0.999823315,0.356533922,0.190947086,0.039529486,0.921478396,0.132822019,0.621870148,K11206,9191,Metabolism,99985 Amino acid metabolism
MED4_PMM0659,0.028514156,0.999823315,-0.328313875,0.336503701,-0.154609977,0.743836995,-0.368902576,0.215852568,K01972,9124,Replication and repair,03430 Mismatch repair [PATH:ko03430]
MED4_PMM0659,0.028514156,0.999823315,-0.328313875,0.336503701,-0.154609977,0.743836995,-0.368902576,0.215852568,K01972,9124,Replication and repair,03032 DNA replication proteins [BR:ko03032]
MED4_PMM0659,0.028514156,0.999823315,-0.328313875,0.336503701,-0.154609977,0.743836995,-0.368902576,0.215852568,K01972,9124,Replication and repair,03410 Base excision repair [PATH:ko03410]
MED4_PMM0659,0.028514156,0.999823315,-0.328313875,0.336503701,-0.154609977,0.743836995,-0.368902576,0.215852568,K01972,9124,Replication and repair,03030 DNA replication [PATH:ko03030]
MED4_PMM0659,0.028514156,0.999823315,-0.328313875,0.336503701,-0.154609977,0.743836995,-0.368902576,0.215852568,K01972,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400]
MED4_PMM0659,0.028514156,0.999823315,-0.328313875,0.336503701,-0.154609977,0.743836995,-0.368902576,0.215852568,K01972,9124,Replication and repair,03420 Nucleotide excision repair [PATH:ko03420]
MED4_PMM0666,-0.111380456,0.999823315,0.090177912,0.904401676,0.884178478,0.169037156,0.590617199,0.155127082,K16787,9131,Membrane transport,02010 ABC transporters [PATH:ko02010]
MED4_PMM0666,-0.111380456,0.999823315,0.090177912,0.904401676,0.884178478,0.169037156,0.590617199,0.155127082,K16787,9131,Membrane transport,02000 Transporters [BR:ko02000]
MED4_PMM0675,-0.141300451,0.999823315,0.452988232,0.356337545,1.105002696,0.04537187,0.449725559,0.268713043,K21929,9124,Replication and repair,03410 Base excision repair [PATH:ko03410]
MED4_PMM0675,-0.141300451,0.999823315,0.452988232,0.356337545,1.105002696,0.04537187,0.449725559,0.268713043,K21929,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400]
MED4_PMM0695,-0.482111033,0.999823315,0.711664748,0.148757793,1.867986172,0.000395689,2.19833349,8.12E-07,K01951,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230]
MED4_PMM0695,-0.482111033,0.999823315,0.711664748,0.148757793,1.867986172,0.000395689,2.19833349,8.12E-07,K01951,9111,Xenobiotics biodegradation and metabolism,00983 Drug metabolism - other enzymes [PATH:ko00983]
MED4_PMM0695,-0.482111033,0.999823315,0.711664748,0.148757793,1.867986172,0.000395689,2.19833349,8.12E-07,K01951,9112,Enzyme families,01002 Peptidases [BR:ko01002]
MED4_PMM0704,0.038703436,0.999823315,-0.033991459,0.932153545,1.097916101,0.006810268,0.197949783,0.478047485,K10716,9131,Membrane transport,02000 Transporters [BR:ko02000]
MED4_PMM0717,-0.115840149,0.999823315,0.188053567,0.803713464,1.751817325,0.0110685,2.248271995,6.86E-05,K02042,9131,Membrane transport,02010 ABC transporters [PATH:ko02010]
MED4_PMM0717,-0.115840149,0.999823315,0.188053567,0.803713464,1.751817325,0.0110685,2.248271995,6.86E-05,K02042,9131,Membrane transport,02000 Transporters [BR:ko02000]
MED4_PMM0728,-0.014426515,0.999823315,0.392355844,0.250648869,1.654341673,3.75E-05,1.971532997,1.60E-13,K03724,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400]
MED4_PMM0729,-0.239752827,0.999823315,0.595722084,0.207367116,1.894603942,0.000465086,2.146632356,1.72E-07,K10747,9124,Replication and repair,03410 Base excision repair [PATH:ko03410]
