GENE.NAME,KEGG,HV0_LFC_nonDE,HV12_LFC_nonDE,HV24_LFC_nonDE,HV36_LFC_nonDE,LGV0_LFC_nonDE,LGV12_LFC_nonDE,LGV24_LFC_nonDE,LGV36_LFC_nonDE,LG0_LFC_nonDE,LG36_LFC_nonDE,LG48_LFC_nonDE,PathwayID,Pathway_info,Details
MED4_lig,K10747,-0.123658698,0.330855178,0.572337894,0.509840453,0.02251766,0.048141095,0.282850703,-0.079653206,-0.067887618,-0.087974792,0.37699538,9124,Replication and repair,03430 Mismatch repair [PATH:ko03430]
MED4_lig,K10747,-0.123658698,0.330855178,0.572337894,0.509840453,0.02251766,0.048141095,0.282850703,-0.079653206,-0.067887618,-0.087974792,0.37699538,9124,Replication and repair,03420 Nucleotide excision repair [PATH:ko03420]
MED4_lig,K10747,-0.123658698,0.330855178,0.572337894,0.509840453,0.02251766,0.048141095,0.282850703,-0.079653206,-0.067887618,-0.087974792,0.37699538,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400]
MED4_lim,K02851,-0.029423598,-0.105401213,-0.71041522,0.038615646,0.093498279,0.156658205,-1.308921737,-0.094213377,0.304943686,-0.186192623,-0.366467824,9107,Glycan biosynthesis and metabolism,00542 O-Antigen repeat unit biosynthesis [PATH:ko00540]
MED4_lim,K02851,-0.029423598,-0.105401213,-0.71041522,0.038615646,0.093498279,0.156658205,-1.308921737,-0.094213377,0.304943686,-0.186192623,-0.366467824,9107,Glycan biosynthesis and metabolism,00572 Arabinogalactan biosynthesis - Mycobacterium [PATH:ko00572]
MED4_lim,K02851,-0.029423598,-0.105401213,-0.71041522,0.038615646,0.093498279,0.156658205,-1.308921737,-0.094213377,0.304943686,-0.186192623,-0.366467824,9107,Glycan biosynthesis and metabolism,01005 Lipopolysaccharide biosynthesis proteins [BR:ko01005]
MED4_lim,K02851,-0.029423598,-0.105401213,-0.71041522,0.038615646,0.093498279,0.156658205,-1.308921737,-0.094213377,0.304943686,-0.186192623,-0.366467824,9107,Glycan biosynthesis and metabolism,01003 Glycosyltransferases [BR:ko01003]
MED4_lim,K02851,-0.029423598,-0.105401213,-0.71041522,0.038615646,0.093498279,0.156658205,-1.308921737,-0.094213377,0.304943686,-0.186192623,-0.366467824,9107,Glycan biosynthesis and metabolism,00543 Exopolysaccharide biosynthesis [PATH:ko00543]
MED4_lim,K02851,-0.029423598,-0.105401213,-0.71041522,0.038615646,0.093498279,0.156658205,-1.308921737,-0.094213377,0.304943686,-0.186192623,-0.366467824,9107,Glycan biosynthesis and metabolism,00552 Teichoic acid biosynthesis [PATH:ko00552]
MED4_lipA1,K03644,0.069477233,0.137664155,0.472881508,-0.309824904,0.069845023,0.158247984,0.268873346,0.110121372,0.160262974,0.388239116,0.498874404,9108,Metabolism of cofactors and vitamins,00785 Lipoic acid metabolism [PATH:ko00785]
MED4_lipA2,K03644,0.164904001,0.614692681,2.215704569,0.281606138,-0.028781743,0.675567184,2.283515506,-0.211155722,-0.095833077,0.019344226,0.617278579,9108,Metabolism of cofactors and vitamins,00785 Lipoic acid metabolism [PATH:ko00785]
MED4_lipB,K03801,-0.041244094,0.539298132,1.071305173,0.851365303,-0.15077938,0.764002636,0.813517572,0.843037829,0.555229203,-0.001013252,-0.182308289,9108,Metabolism of cofactors and vitamins,00785 Lipoic acid metabolism [PATH:ko00785]
MED4_lnt,K03820,0.028203253,0.10205887,0.984360953,1.23873446,0.044278918,0.089204624,0.919864504,0.406728416,0.334297381,-0.020821825,0.185423427,9193,Cellular processes and signaling,99992 Membrane and intracellular structural molecules
MED4_lolD,K02003,-0.089817373,-0.326710667,-0.849735266,-0.558100932,-0.022897805,-0.244273076,-0.978349015,-0.140626851,-0.011120914,-0.007375969,-0.136236984,9131,Membrane transport,02000 Transporters [BR:ko02000]
MED4_lon,K01338,-0.006734829,0.059622349,-1.015172077,-0.284387412,0.120808491,0.121301697,-1.272770552,-0.93715391,0.263403633,-0.18752784,-0.388152302,9143,Cell growth and death,04112 Cell cycle - Caulobacter [PATH:ko04112]
MED4_lon,K01338,-0.006734829,0.059622349,-1.015172077,-0.284387412,0.120808491,0.121301697,-1.272770552,-0.93715391,0.263403633,-0.18752784,-0.388152302,9112,Enzyme families,01002 Peptidases [BR:ko01002]
MED4_lpd,K00382,-0.108865236,-0.224376265,-0.760853614,-0.078405612,-0.050086147,-0.286676827,-1.010082058,-0.077076234,-0.26087411,-0.085116804,-0.378646796,9101,Carbohydrate metabolism,00020 Citrate cycle (TCA cycle) [PATH:ko00020]
MED4_lpd,K00382,-0.108865236,-0.224376265,-0.760853614,-0.078405612,-0.050086147,-0.286676827,-1.010082058,-0.077076234,-0.26087411,-0.085116804,-0.378646796,9101,Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640]
MED4_lpd,K00382,-0.108865236,-0.224376265,-0.760853614,-0.078405612,-0.050086147,-0.286676827,-1.010082058,-0.077076234,-0.26087411,-0.085116804,-0.378646796,9105,Amino acid metabolism,"00280 Valine, leucine and isoleucine degradation [PATH:ko00280]"
MED4_lpd,K00382,-0.108865236,-0.224376265,-0.760853614,-0.078405612,-0.050086147,-0.286676827,-1.010082058,-0.077076234,-0.26087411,-0.085116804,-0.378646796,9101,Carbohydrate metabolism,00620 Pyruvate metabolism [PATH:ko00620]
MED4_lpd,K00382,-0.108865236,-0.224376265,-0.760853614,-0.078405612,-0.050086147,-0.286676827,-1.010082058,-0.077076234,-0.26087411,-0.085116804,-0.378646796,9101,Carbohydrate metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010]
MED4_lpd,K00382,-0.108865236,-0.224376265,-0.760853614,-0.078405612,-0.050086147,-0.286676827,-1.010082058,-0.077076234,-0.26087411,-0.085116804,-0.378646796,9105,Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]"
MED4_lpd,K00382,-0.108865236,-0.224376265,-0.760853614,-0.078405612,-0.050086147,-0.286676827,-1.010082058,-0.077076234,-0.26087411,-0.085116804,-0.378646796,9141,Transport and catabolism,04147 Exosome [BR:ko04147]
MED4_lpd,K00382,-0.108865236,-0.224376265,-0.760853614,-0.078405612,-0.050086147,-0.286676827,-1.010082058,-0.077076234,-0.26087411,-0.085116804,-0.378646796,9101,Carbohydrate metabolism,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]
MED4_lplA,K03800,-0.045693574,0.648173358,0.804753687,0.482735835,-0.003736363,0.822254369,0.766159598,-0.216949186,0.372981189,0.438589517,0.534380562,9108,Metabolism of cofactors and vitamins,00785 Lipoic acid metabolism [PATH:ko00785]
MED4_lptB,K06861,0.089657629,-0.153479081,0.074309083,0.482360859,0.123554149,0.01672741,0.340274151,0.870780415,0.369623108,0.077680038,0.225581217,9131,Membrane transport,02010 ABC transporters [PATH:ko02010]
MED4_lptB,K06861,0.089657629,-0.153479081,0.074309083,0.482360859,0.123554149,0.01672741,0.340274151,0.870780415,0.369623108,0.077680038,0.225581217,9131,Membrane transport,02000 Transporters [BR:ko02000]
MED4_lpxA,K00677,0.063441779,1.162611074,-0.12375338,0.524805479,-0.001637618,1.15059099,-0.923105485,-1.13176897,-0.18999965,0.217630758,-0.226012229,9107,Glycan biosynthesis and metabolism,01005 Lipopolysaccharide biosynthesis proteins [BR:ko01005]
MED4_lpxA,K00677,0.063441779,1.162611074,-0.12375338,0.524805479,-0.001637618,1.15059099,-0.923105485,-1.13176897,-0.18999965,0.217630758,-0.226012229,9107,Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:ko00540]
MED4_lpxB,K00748,0.319737135,0.996547826,1.06225863,0.705600275,0.061345064,1.046986397,0.446668969,0.142508981,0.113105548,-0.030760136,0.132478296,9107,Glycan biosynthesis and metabolism,01005 Lipopolysaccharide biosynthesis proteins [BR:ko01005]
MED4_lpxB,K00748,0.319737135,0.996547826,1.06225863,0.705600275,0.061345064,1.046986397,0.446668969,0.142508981,0.113105548,-0.030760136,0.132478296,9107,Glycan biosynthesis and metabolism,01003 Glycosyltransferases [BR:ko01003]
MED4_lpxB,K00748,0.319737135,0.996547826,1.06225863,0.705600275,0.061345064,1.046986397,0.446668969,0.142508981,0.113105548,-0.030760136,0.132478296,9107,Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:ko00540]
MED4_lpxC,K02535,0.126363776,0.728698476,0.263444566,0.247871394,0.116525398,0.996593524,-0.424338204,-0.193276981,0.127071095,0.083554193,-0.172811155,9107,Glycan biosynthesis and metabolism,01005 Lipopolysaccharide biosynthesis proteins [BR:ko01005]
MED4_lpxC,K02535,0.126363776,0.728698476,0.263444566,0.247871394,0.116525398,0.996593524,-0.424338204,-0.193276981,0.127071095,0.083554193,-0.172811155,9107,Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:ko00540]
MED4_lpxD,K02536,0.004678455,0.460168232,0.914095386,1.55585656,-0.135878572,0.341349243,0.857753634,0.336376145,0.246483878,-0.164227402,0.159036074,9107,Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:ko00540]
MED4_lpxD,K02536,0.004678455,0.460168232,0.914095386,1.55585656,-0.135878572,0.341349243,0.857753634,0.336376145,0.246483878,-0.164227402,0.159036074,9107,Glycan biosynthesis and metabolism,01005 Lipopolysaccharide biosynthesis proteins [BR:ko01005]
MED4_lraI,K02077,0.067268741,-0.597074595,0.780425287,-0.839895685,0.19025529,-0.854616333,1.022606154,-0.86547042,0.077221014,-0.918794165,-1.668890778,9131,Membrane transport,02000 Transporters [BR:ko02000]
MED4_lspA,K03101,-0.345744092,0.528057837,3.204143324,2.419680338,-0.605014648,0.47517817,3.223890136,-5.006338198,0.612309878,-0.788157976,0.806466372,9112,Enzyme families,01002 Peptidases [BR:ko01002]
MED4_lspA,K03101,-0.345744092,0.528057837,3.204143324,2.419680338,-0.605014648,0.47517817,3.223890136,-5.006338198,0.612309878,-0.788157976,0.806466372,9123,"Folding, sorting and degradation",03060 Protein export [PATH:ko03060]
MED4_lysA,K01586,0.016688654,-0.076999302,-0.545729694,-0.016182783,0.073033587,-0.046104,-0.290389518,0.366122692,-0.112059097,0.20263294,-0.157118738,9105,Amino acid metabolism,00300 Lysine biosynthesis [PATH:ko00300]
MED4_lysC,K00928,0.164458037,-0.075448529,0.253542682,-0.200147509,0.173071191,-0.007553744,0.237850282,-0.074830841,-0.016039797,0.138475863,0.106589377,9110,Biosynthesis of other secondary metabolites,00261 Monobactam biosynthesis [PATH:ko00261]
MED4_lysC,K00928,0.164458037,-0.075448529,0.253542682,-0.200147509,0.173071191,-0.007553744,0.237850282,-0.074830841,-0.016039797,0.138475863,0.106589377,9105,Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270]
MED4_lysC,K00928,0.164458037,-0.075448529,0.253542682,-0.200147509,0.173071191,-0.007553744,0.237850282,-0.074830841,-0.016039797,0.138475863,0.106589377,9105,Amino acid metabolism,00300 Lysine biosynthesis [PATH:ko00300]
MED4_lysC,K00928,0.164458037,-0.075448529,0.253542682,-0.200147509,0.173071191,-0.007553744,0.237850282,-0.074830841,-0.016039797,0.138475863,0.106589377,9105,Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]"
MED4_lysS,K04567,0.130135572,-0.198188466,-0.420371674,-0.314964143,0.107280983,-0.354408317,-0.550620242,-0.532149495,0.03112417,-0.113267271,-0.187925738,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
MED4_lysS,K04567,0.130135572,-0.198188466,-0.420371674,-0.314964143,0.107280983,-0.354408317,-0.550620242,-0.532149495,0.03112417,-0.113267271,-0.187925738,9122,Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]
MED4_lysS,K04567,0.130135572,-0.198188466,-0.420371674,-0.314964143,0.107280983,-0.354408317,-0.550620242,-0.532149495,0.03112417,-0.113267271,-0.187925738,9105,Amino acid metabolism,01007 Amino acid related enzymes [BR:ko01007]
MED4_maf,K06287,-0.015099482,0.2351118,0.746988555,0.406176646,-0.036083954,0.281602795,-0.386062898,-1.516404238,0.179342694,-0.015027012,0.299211485,9193,Cellular processes and signaling,99978 Cell growth
MED4_malQ,K00705,0.113887157,0.14746722,0.874358934,-0.113809471,0.069755141,0.021868702,0.910961833,0.388766558,-0.228683362,0.2091918,-0.08300516,9101,Carbohydrate metabolism,00500 Starch and sucrose metabolism [PATH:ko00500]
MED4_manC,K00971,0.056951529,-0.187818905,-0.295533251,-0.583967448,0.114258165,-0.407034908,0.288996414,1.133436905,-0.245356258,0.17271674,-0.078876077,9107,Glycan biosynthesis and metabolism,00541 O-Antigen nucleotide sugar biosynthesis [PATH:ko00541]
MED4_manC,K00971,0.056951529,-0.187818905,-0.295533251,-0.583967448,0.114258165,-0.407034908,0.288996414,1.133436905,-0.245356258,0.17271674,-0.078876077,9101,Carbohydrate metabolism,00051 Fructose and mannose metabolism [PATH:ko00051]
MED4_manC,K00971,0.056951529,-0.187818905,-0.295533251,-0.583967448,0.114258165,-0.407034908,0.288996414,1.133436905,-0.245356258,0.17271674,-0.078876077,9101,Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]
MED4_manC,K00971,0.056951529,-0.187818905,-0.295533251,-0.583967448,0.114258165,-0.407034908,0.288996414,1.133436905,-0.245356258,0.17271674,-0.078876077,9145,Cellular community - prokaryotes,02025 Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]
MED4_map,K01265,-0.15735268,-0.202365463,-0.753451259,-0.854739739,-0.018814825,-0.224330745,-0.39025594,-0.126810864,-0.299038379,0.236891749,-0.34215184,9112,Enzyme families,01002 Peptidases [BR:ko01002]
MED4_mazG,K02499,0.075382056,0.028336431,0.26678181,-0.293228319,-0.045627845,-0.123041281,0.185766097,-0.473001049,-0.227667415,-0.026461555,-0.278847346,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230]
MED4_mazG,K02499,0.075382056,0.028336431,0.26678181,-0.293228319,-0.045627845,-0.123041281,0.185766097,-0.473001049,-0.227667415,-0.026461555,-0.278847346,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036]
MED4_mcyH,K02021,-0.03746543,0.383901352,0.321088484,0.211344983,0.090798433,0.608230581,0.368712395,0.334972455,0.319335871,0.428171834,0.063581274,9131,Membrane transport,02000 Transporters [BR:ko02000]
MED4_mcyH,K02021,-0.03746543,0.383901352,0.321088484,0.211344983,0.090798433,0.608230581,0.368712395,0.334972455,0.319335871,0.428171834,0.063581274,9131,Membrane transport,02010 ABC transporters [PATH:ko02010]
MED4_mdlB,K06147,-0.100312134,-0.01071934,-0.15415953,0.69881003,-0.108391156,-0.003507097,-0.018046823,1.307951665,-0.131468188,0.103432927,-0.168018335,9131,Membrane transport,02000 Transporters [BR:ko02000]
MED4_menA,K02548,-0.002415427,-0.092017144,0.066830768,-0.395006475,-0.052781326,-0.001244233,1.299085134,2.959019979,0.125277622,0.070531862,-0.003164099,9109,Metabolism of terpenoids and polyketides,01006 Prenyltransferases [BR:ko01006]
MED4_menA,K02548,-0.002415427,-0.092017144,0.066830768,-0.395006475,-0.052781326,-0.001244233,1.299085134,2.959019979,0.125277622,0.070531862,-0.003164099,9108,Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]
MED4_menB,K01661,-0.133253269,-0.08109701,-2.016070385,-0.063104166,-0.066520128,-0.354679062,-1.577273853,0.385069166,-0.296360955,0.084405326,-0.485469033,9108,Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]
MED4_menC,K02549,0.092985754,0.116615312,0.905775548,0.380974205,-0.040793075,0.31025428,0.30859628,0.016547957,0.128615971,-0.094671634,0.278588414,9108,Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]
MED4_menD,K02551,-0.125631537,0.198164985,0.671208987,1.550110537,-0.075209272,0.331934305,1.493356795,1.466137355,0.089678882,-0.140507395,0.092040636,9108,Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]
MED4_menE,K01911,0.222559644,0.844332239,1.982210069,0.823208997,0.003813374,1.027949771,1.58972865,0.742035947,0.029111928,0.004465806,0.22081206,9108,Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]
MED4_menF,K02552,-0.021588381,-0.190786675,-0.337642579,0.437490667,-0.110181264,-0.205087297,-0.776382156,-0.960291867,0.266605103,-0.504188309,0.16000328,9108,Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]
MED4_menF,K02552,-0.021588381,-0.190786675,-0.337642579,0.437490667,-0.110181264,-0.205087297,-0.776382156,-0.960291867,0.266605103,-0.504188309,0.16000328,9109,Metabolism of terpenoids and polyketides,01053 Biosynthesis of siderophore group nonribosomal peptides [PATH:ko01053]
MED4_menG,K03183,0.112583781,1.067971547,1.433352876,1.31743885,0.079507355,1.069060825,1.67444371,-7.94603918,0.124051337,0.095244549,0.38961841,9108,Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]
MED4_menI,K12073,0.014407845,0.01998987,0.124779673,-0.049513891,0.113408228,0.184928944,0.251108725,0.06108984,0.093645043,0.023331484,0.078794189,9108,Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]
MED4_met17,K01740,0.073312639,-0.19442673,-2.120420474,-1.08570268,0.085580513,-0.587303582,-1.722429389,-0.926459014,-0.350450066,-0.139701956,-0.600605742,9105,Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270]
MED4_metA,K00651,0.190556096,-0.180593897,-1.351559696,-0.495422709,0.19845433,-0.287080855,-1.315488371,-1.00909761,-0.012035256,-0.326780348,-0.25263343,9105,Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270]
MED4_metA,K00651,0.190556096,-0.180593897,-1.351559696,-0.495422709,0.19845433,-0.287080855,-1.315488371,-1.00909761,-0.012035256,-0.326780348,-0.25263343,9102,Energy metabolism,00920 Sulfur metabolism [PATH:ko00920]
MED4_metB,K01739,-0.015347273,0.366039833,-0.189411111,-0.228068495,-0.141979517,0.409835246,-0.93415134,-0.409341303,0.152274292,-0.222969124,-0.09705371,9105,Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270]
MED4_metB,K01739,-0.015347273,0.366039833,-0.189411111,-0.228068495,-0.141979517,0.409835246,-0.93415134,-0.409341303,0.152274292,-0.222969124,-0.09705371,9102,Energy metabolism,00920 Sulfur metabolism [PATH:ko00920]
MED4_metB,K01739,-0.015347273,0.366039833,-0.189411111,-0.228068495,-0.141979517,0.409835246,-0.93415134,-0.409341303,0.152274292,-0.222969124,-0.09705371,9141,Transport and catabolism,04147 Exosome [BR:ko04147]
MED4_metB,K01739,-0.015347273,0.366039833,-0.189411111,-0.228068495,-0.141979517,0.409835246,-0.93415134,-0.409341303,0.152274292,-0.222969124,-0.09705371,9105,Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]"
MED4_metB,K01739,-0.015347273,0.366039833,-0.189411111,-0.228068495,-0.141979517,0.409835246,-0.93415134,-0.409341303,0.152274292,-0.222969124,-0.09705371,9106,Metabolism of other amino acids,00450 Selenocompound metabolism [PATH:ko00450]
MED4_metC,K01758,-0.384879709,-0.077641775,0.619868921,0.466057387,-0.312650222,0.132822462,-0.256335038,0.359495834,0.462501435,-0.411399604,-0.319753586,9105,Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270]
MED4_metC,K01758,-0.384879709,-0.077641775,0.619868921,0.466057387,-0.312650222,0.132822462,-0.256335038,0.359495834,0.462501435,-0.411399604,-0.319753586,9105,Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]"
MED4_metC,K01758,-0.384879709,-0.077641775,0.619868921,0.466057387,-0.312650222,0.132822462,-0.256335038,0.359495834,0.462501435,-0.411399604,-0.319753586,9141,Transport and catabolism,04147 Exosome [BR:ko04147]
MED4_metC,K01758,-0.384879709,-0.077641775,0.619868921,0.466057387,-0.312650222,0.132822462,-0.256335038,0.359495834,0.462501435,-0.411399604,-0.319753586,9106,Metabolism of other amino acids,00450 Selenocompound metabolism [PATH:ko00450]
MED4_metF,K00297,-0.100250738,-0.180841194,-0.410734408,0.184880052,-0.018070356,-0.147649211,0.026747254,0.791858467,0.072468606,6.66E-05,-0.237589952,9102,Energy metabolism,00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]
MED4_metF,K00297,-0.100250738,-0.180841194,-0.410734408,0.184880052,-0.018070356,-0.147649211,0.026747254,0.791858467,0.072468606,6.66E-05,-0.237589952,9108,Metabolism of cofactors and vitamins,00670 One carbon pool by folate [PATH:ko00670]
MED4_metG,K01874,-0.017016961,0.067751752,0.284144065,0.59830714,0.015516618,0.192553267,0.192494401,0.365493776,-0.106287411,0.094649941,-0.244484132,9122,Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]
MED4_metG,K01874,-0.017016961,0.067751752,0.284144065,0.59830714,0.015516618,0.192553267,0.192494401,0.365493776,-0.106287411,0.094649941,-0.244484132,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
MED4_metG,K01874,-0.017016961,0.067751752,0.284144065,0.59830714,0.015516618,0.192553267,0.192494401,0.365493776,-0.106287411,0.094649941,-0.244484132,9106,Metabolism of other amino acids,00450 Selenocompound metabolism [PATH:ko00450]
MED4_metG,K01874,-0.017016961,0.067751752,0.284144065,0.59830714,0.015516618,0.192553267,0.192494401,0.365493776,-0.106287411,0.094649941,-0.244484132,9105,Amino acid metabolism,01007 Amino acid related enzymes [BR:ko01007]
MED4_metH,K00548,0.097761955,0.321131956,1.271500751,1.358479509,0.038095236,0.469132116,1.472513641,1.411071555,0.055024056,-0.213630447,0.106052744,9108,Metabolism of cofactors and vitamins,00670 One carbon pool by folate [PATH:ko00670]
MED4_metH,K00548,0.097761955,0.321131956,1.271500751,1.358479509,0.038095236,0.469132116,1.472513641,1.411071555,0.055024056,-0.213630447,0.106052744,9105,Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270]
MED4_metH,K00548,0.097761955,0.321131956,1.271500751,1.358479509,0.038095236,0.469132116,1.472513641,1.411071555,0.055024056,-0.213630447,0.106052744,9106,Metabolism of other amino acids,00450 Selenocompound metabolism [PATH:ko00450]
MED4_metK,K00789,0.012613565,-0.194163509,-1.939695246,-0.650907109,0.061729607,-0.414513283,-1.510475419,-0.557595389,-0.283634981,-0.145907223,-0.468175359,9105,Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270]
MED4_mfd,K03723,0.017692983,-0.003135454,0.916080335,1.337758121,0.035923921,-0.041595792,1.525637914,2.431816217,0.05920237,0.108668718,0.399827753,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400]
MED4_mfd,K03723,0.017692983,-0.003135454,0.916080335,1.337758121,0.035923921,-0.041595792,1.525637914,2.431816217,0.05920237,0.108668718,0.399827753,9124,Replication and repair,03420 Nucleotide excision repair [PATH:ko03420]
MED4_mgs1,K07478,0.360581267,0.325899041,0.299643285,0.496902928,0.269643005,0.491654462,-0.103105978,-0.568315336,0.366794278,0.056901021,0.499336626,9192,Genetic information processing,"99976 Replication, recombination and repair proteins"
MED4_mgtE,K06213,0.110041803,-0.057921054,0.207073002,-0.343373749,0.157615985,-0.008425465,-0.282776826,-0.275633719,0.215805991,0.221778334,0.062182915,9131,Membrane transport,02000 Transporters [BR:ko02000]
MED4_miaA,K00791,-0.077252891,-0.301628612,-0.803334096,-0.335943451,-0.040412626,-0.61769354,-1.616396954,-0.680635712,-0.339533988,0.184091105,-0.274733821,9109,Metabolism of terpenoids and polyketides,01006 Prenyltransferases [BR:ko01006]
MED4_miaA,K00791,-0.077252891,-0.301628612,-0.803334096,-0.335943451,-0.040412626,-0.61769354,-1.616396954,-0.680635712,-0.339533988,0.184091105,-0.274733821,9109,Metabolism of terpenoids and polyketides,00908 Zeatin biosynthesis [PATH:ko00908]
MED4_miaA,K00791,-0.077252891,-0.301628612,-0.803334096,-0.335943451,-0.040412626,-0.61769354,-1.616396954,-0.680635712,-0.339533988,0.184091105,-0.274733821,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
MED4_miaB,K06168,0.360256774,0.522156921,0.243451456,-0.131513397,0.129202571,0.547776025,0.007603586,-0.498174309,-0.160244004,-0.139942519,0.178424646,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
MED4_miaE,K06169,-0.005699021,-0.487717241,-0.559326152,-0.260109378,0.147900847,-0.549639014,-0.363317011,0.095818726,0.147893075,-0.078431053,0.220543279,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
MED4_minC,K03610,0.044913816,0.249007149,0.962442244,0.204141129,0.098228777,0.238109749,-0.337531999,0.613209833,0.131638274,-0.208639646,0.055887361,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036]
MED4_minC,K03610,0.044913816,0.249007149,0.962442244,0.204141129,0.098228777,0.238109749,-0.337531999,0.613209833,0.131638274,-0.208639646,0.055887361,9142,Cell motility,04812 Cytoskeleton proteins [BR:ko04812]
MED4_minD,K03609,0.294978913,-0.091871872,0.865976106,-0.654500215,0.527404698,-0.347158881,0.159812558,-0.546860964,-0.146731662,0.385380846,-0.8132082,9142,Cell motility,04812 Cytoskeleton proteins [BR:ko04812]
MED4_minD,K03609,0.294978913,-0.091871872,0.865976106,-0.654500215,0.527404698,-0.347158881,0.159812558,-0.546860964,-0.146731662,0.385380846,-0.8132082,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036]
MED4_minE,K03608,0.164127427,0.010604565,-0.050552547,-0.579710153,0.376490883,-0.61266919,-1.202059851,-0.973978093,-0.391661571,-0.053118602,-0.628615076,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036]
MED4_minE,K03608,0.164127427,0.010604565,-0.050552547,-0.579710153,0.376490883,-0.61266919,-1.202059851,-0.973978093,-0.391661571,-0.053118602,-0.628615076,9142,Cell motility,04812 Cytoskeleton proteins [BR:ko04812]
MED4_mkl,K02065,-0.043199285,-0.19680091,-0.03595248,-0.672760343,0.012117166,-0.323135877,-0.37185265,-0.352075108,0.128198332,0.331268031,0.038353054,9131,Membrane transport,02000 Transporters [BR:ko02000]
MED4_mkl,K02065,-0.043199285,-0.19680091,-0.03595248,-0.672760343,0.012117166,-0.323135877,-0.37185265,-0.352075108,0.128198332,0.331268031,0.038353054,9131,Membrane transport,02010 ABC transporters [PATH:ko02010]
MED4_mnmA,K00566,-0.174199237,-0.050251202,-0.502430019,-0.293899592,0.000439,-0.323989048,-0.508034064,0.273293843,0.175174889,0.020556879,-0.206236358,9123,"Folding, sorting and degradation",04122 Sulfur relay system [PATH:ko04122]
MED4_mnmA,K00566,-0.174199237,-0.050251202,-0.502430019,-0.293899592,0.000439,-0.323989048,-0.508034064,0.273293843,0.175174889,0.020556879,-0.206236358,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
MED4_mnmG,K03495,0.140726727,0.616280713,1.805863567,1.065732644,-0.032938812,0.554607617,1.242253744,0.354702955,-0.213183611,-0.341985547,0.008697244,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036]
MED4_mnmG,K03495,0.140726727,0.616280713,1.805863567,1.065732644,-0.032938812,0.554607617,1.242253744,0.354702955,-0.213183611,-0.341985547,0.008697244,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
